Date,Gold,NASDAQ 100,VIX Index                                                       ,S&P 500,Miners Equity ETF,Copper                                             ,US Dollar Index,RIOT US Equity                                                  ,CAN US Equity                                                   ,MARA US Equity                                                  ,HUT US Equity                                                   ,US 5yr Interest Rate Swap                                     ,COIN US Equity                                                  ,Avalanche,Marathon Bond Price ,All Weather Portfolio,Financial Conditions Indicator,AAVE,Cardano,Algorand,Bitcoin Cash ,Bitcoin,Litecoin,Polygon ,Maker ,Digital Core Index
10/12/2022,1673.19,10417.1,33.57,3577.03,7.42,342.5,3.9938,6.14,3.18,10.42,1.82,3.9938,69.95,15.988,35.467,154.2533479,175.8029034,71.64107086,0.380936427,0.314168303,111.9325995,19156.91156,52.20025716,0.783853871,917.6707277,88.73363517
10/13/2022,1666.37,10649.15,31.94,3669.91,7.62,344.05,3.9406,6.39,3.29,11.22,1.92,3.9406,69.26,15.7205,35.987,153.8249315,175.1537852,71.08407052,0.37772999,0.319088644,108.9872815,19387.83368,51.25579249,0.776523766,914.997757,84.27331222
10/14/2022,1644.47,10321.39,32.02,3583.07,7.13,342.35,4.1262,5.76,3.13,10.3,1.84,4.1262,63.59,15.749,35.523,154.3191424,176.1208475,72.95033799,0.36656554,0.317446915,107.497454,19177.6941,51.29132485,0.791678843,917.3319178,89.43617994
10/17/2022,1650.09,10675.8,31.37,3677.95,7.44,341.55,4.0643,6.04,3.32,11.69,1.93,4.0643,69.17,16.107,36.366,154.1670002,175.8374085,79.03200104,0.372413461,0.3304156,110.637667,19557.02181,51.88476362,0.848333672,1093.215732,89.79274929
10/18/2022,1652.22,10772.4,30.5,3719.98,7.23,336.2,4.0831,5.87,3.31,11.38,1.86,4.0831,66.21,15.8773,36.612,154.2550987,174.7225147,82.57850425,0.361865669,0.319667652,108.7844498,19341.40755,51.91768366,0.86563316,1105.48904,89.11167116
10/19/2022,1629.44,10680.51,30.76,3695.16,7.03,331.8,4.224,5.67,3.29,11.07,1.92,4.224,63.19,15.542,36.359,154.3183264,174.7750621,82.75647386,0.350052863,0.306647901,106.0595454,19132.15443,50.98267901,0.846054226,1089.793913,88.26025381
10/20/2022,1628.02,10614.84,29.98,3665.78,6.92,341.05,4.3295,5.58,3.15,10.92,1.84,4.3295,63.59,15.285,35.706,154.3708726,175.8217649,80.8645697,0.339494055,0.306465026,106.3237171,19033.37602,51.16460671,0.80941013,1050.818506,88.47045967
10/21/2022,1657.69,10859.72,29.69,3752.75,7.07,347.45,4.2546,5.83,3.23,11.7,1.94,4.2546,66.38,15.478,36.282,154.0507659,174.3516831,81.93708368,0.34893487,0.312877712,107.0093102,19174.87635,51.63920941,0.830873403,1015.14838,85.89948034
10/24/2022,1649.78,10952.61,29.85,3797.34,7.1,343.05,4.2396,6.05,3.12,12.9,1.98,4.2396,66.39,15.7885,37.375,154.3684576,175.1548669,85.00070991,0.357892458,0.314048029,107.897025,19341.46021,52.57055649,0.895634397,927.7312296,88.67341704
10/25/2022,1653.17,11199.12,28.46,3859.11,8.08,339.7,4.2655,7.01,3.25,14.76,2.32,4.2655,75.05,16.525,38.96,154.2117383,176.8383382,82.29734707,0.402938375,0.331821712,112.7702398,20094.96112,56.03873181,0.91943864,942.8702353,90.62297879
10/26/2022,1664.57,10970.99,27.28,3830.6,8.23,354.5,4.0685,7.06,3.47,13.79,2.26,4.0685,73.81,17.02,40.982,154.78872,178.2154544,83.61961662,0.40334917,0.339368824,114.7614649,20797.03083,56.40034257,0.939205969,936.9754928,98.17951692
10/27/2022,1663.31,10792.67,27.39,3807.3,7.7,351.95,3.8771,6.84,3.37,13.65,2.12,3.8771,72.47,17.1553,40.679,154.7642417,177.662054,81.66197992,0.388981846,0.326863249,112.5987681,20280.17513,54.7920118,0.904676989,905.4512313,97.03648772
10/28/2022,1644.86,11102.45,25.75,3901.06,7.86,342.9,4.094,7.05,3.17,13.85,2.36,4.094,72.07,18.25,40.708,154.6905751,176.9860689,84.28429814,0.404511247,0.333776048,115.5837397,20604.61385,55.00270339,0.943261698,900.2844742,97.6579053
10/31/2022,1633.56,10988.15,25.88,3871.98,7.59,337.5,4.0733,6.89,2.9,13.11,2.24,4.0733,66.25,18.9305,40.241,154.5135913,177.1342538,83.92607768,0.406140628,0.358642743,115.1173678,20490.85818,55.1038306,0.903522475,898.9245725,97.67574771
11/1/2022,1647.98,10890.85,25.81,3856.1,7.33,347.25,4.1901,6.45,3.02,12.22,2.18,4.1901,63.29,18.7115,40.082,154.5403094,176.296778,84.39848396,0.401166395,0.359818054,115.0401662,20483.96653,55.14002442,0.876981123,880.8042903,97.51098423
11/2/2022,1635.24,10524.8,25.86,3759.69,6.94,346.85,4.2198,5.87,2.93,10.915,2.1,4.2198,60.71,17.68,38.95,153.8401234,175.9753022,80.35597041,0.385534734,0.36201651,113.451492,20148.28455,60.35309491,0.869786814,837.206898,96.782791
11/3/2022,1629.49,10342.94,25.3,3719.89,6.8,342.7,4.2777,5.51,3,10.51,2.01,4.2777,55.8,18.2162,37.652,153.987741,176.2117551,83.63907787,0.38915529,0.368141758,115.5821623,20198.11119,61.8684244,0.950386505,845.8537339,96.91186966
11/4/2022,1681.87,10475.25,24.55,3770.55,6.98,368.65,4.2577,5.79,3.15,10.84,2.17,4.2577,58.82,19.3871,37.791,155.7411321,177.0516998,94.52874848,0.421443059,0.412828811,123.4477363,21157.24493,67.56251951,1.169588353,914.3620743,102.1826282
11/7/2022,1675.63,10564.52,24.35,3806.8,6.98,360.35,4.2883,5.75,3.19,10.5,2.21,4.2883,56.97,18.27,36.576,155.6787228,176.7087751,87.38563429,0.40353921,0.416067273,117.4542807,20568.56512,67.62842884,1.245331693,829.7377496,102.487343
11/8/2022,1712.42,10616.2,25.54,3828.11,6.59,368.25,4.2661,5.33,2.93,9.96,1.93,4.2661,50.83,15.8894,36.201,153.3224563,174.6411247,72.10372996,0.372349502,0.332436325,103.0005823,18520.97116,57.381763,1.04453303,710.8006391,95.05737449
11/9/2022,1706.74,10353.17,26.09,3748.57,6,370,4.13,4.9,2.57,9.61,1.73,4.13,45.98,12.43,34.7,150.6851449,171.0888097,57.81139789,0.315539551,0.262918598,88.67524634,15758.29128,50.23723598,0.80312609,667.4898568,79.06806878
11/10/2022,1755.45,11114.15,23.53,3956.37,6.42,375.8,4.1503,5.42,2.74,9.98,1.75,4.1503,50.92,15.37,33.935,152.3220458,171.2068522,67.87912359,0.36771933,0.31825521,102.6282142,17541.56029,60.28596239,1.120147432,879.2997855,85.15372349
11/11/2022,1771.24,11323.33,22.52,3992.93,6.71,391.35,3.8592,5.34,2.69,9.77,1.6,3.8592,57.46,13.78,33.91,152.3220458,170.2560314,63.39272433,0.352306847,0.29960823,102.1457374,16916.85063,60.91535315,1.05174644,775.7515207,85.15372349
11/14/2022,1771.4,11196.22,23.73,3957.25,6.56,383.35,3.88,5.14,2.96,9.52,1.45,3.88,53.22,12.985,33.762,151.4959381,169.3969469,58.79675969,0.331577019,0.26039849,103.5890826,16629.47841,56.50431881,0.915804099,696.7864823,78.42462698
11/15/2022,1778.94,11358.41,24.54,3991.73,6.6581,382,3.8257,5.22,3.14,9.5,1.43,3.8257,55.53,13.47,33.667,151.5240721,169.9160053,60.77608026,0.336622508,0.280977942,103.6830046,16855.59379,57.94609146,0.937335904,705.8242784,80.63708544
11/16/2022,1773.87,11183.66,24.11,3958.79,6.23,377.35,3.7202,4.66,2.87,8.31,1.31,3.7202,48.83,12.98,31.046,151.44939,168.0214283,58.29601138,0.33252252,0.275780091,104.4183879,16659.60633,57.45677137,0.899932495,658.2948188,77.04184044
11/17/2022,1760.44,11144.96,23.93,3946.56,6.13,368.8,3.8167,4.63,2.86,8.03,1.27,3.8167,48.79,12.9795,30.947,151.4902014,167.8615245,58.57660494,0.324465627,0.26741607,103.6681587,16675.17902,62.13742092,0.873625151,650.3907452,77.15140397
11/18/2022,1750.68,11146.06,23.12,3965.34,5.87,363.2,3.901,4.46,2.76,7.47,1.24,3.901,45.26,12.92,30.223,151.5381975,167.3339246,58.23988182,0.325348513,0.295472789,104.5245878,16661.52296,62.45234133,0.878297514,654.5685055,78.11935455
11/21/2022,1738.05,11024.51,22.36,3949.94,5.33,357.15,3.9209,3.98,2.52,6.19,1.12,3.9209,41.23,11.718,30.128,151.4858532,164.923817,55.85988059,0.30442507,0.245088959,103.2228095,15778.0174,61.47117837,0.796822752,635.4340163,73.9988737
11/22/2022,1740.25,11174.41,21.29,4003.58,5.5032,361.45,3.8366,3.99,2.68,6.42,1.155,3.8366,43.39,12.229,27.897,151.3298629,165.3517328,57.29453717,0.311752869,0.240236196,108.8478504,16172.88934,70.22341541,0.849586343,648.2749516,75.57402369
11/23/2022,1749.68,11285.32,20.35,4027.26,5.75,361.8,3.7817,4.42,2.7,6.48,1.22,3.7817,45.57,12.7885,26.942,151.0824434,165.8546475,58.33113541,0.318101109,0.246337435,114.6913077,16574.06173,79.19592525,0.860055377,662.7287412,77.27156143
11/24/2022,1755.24,11285.32,20.42,4027.26,5.75,361.8,3.7228,4.42,2.7,6.48,1.22,3.7228,45.57,12.823,26.762,151.0824434,166.2029076,58.12010114,0.315867709,0.24185854,115.7588264,16583.52434,78.69130757,0.848444059,659.5860799,77.27156143
11/25/2022,1754.93,11226.36,20.5,4026.12,5.68,362.75,3.7634,4.43,2.58,6.22,1.2,3.7634,44.28,12.87,27.174,151.2072746,165.9936454,59.04051442,0.314872141,0.24293848,113.8397195,16522.38878,73.93276458,0.844055957,644.342822,78.03348797
11/28/2022,1741.36,11049.5,22.21,3963.94,5.46,361.15,3.7571,4.25,2.37,5.98,1.11,3.7571,42.51,12.438,26.676,151.1615313,165.6113701,60.21391266,0.306279964,0.235907329,109.9905828,16212.58142,73.90301371,0.822494797,644.8290025,75.69864175
11/29/2022,1749.85,10983.78,21.89,3957.63,5.4,363,3.7977,4.24,2.4,5.89,1.11,3.7977,43.11,12.505,25.609,151.1023512,165.9214476,61.63472065,0.309422229,0.240361949,111.1308553,16443.03682,76.10154444,0.839307246,645.6134936,77.75135491
11/30/2022,1768.52,11468,20.58,4080.11,5.67,372.95,3.7359,4.65,2.6,6.32,1.19,3.7359,45.73,13.063,26.481,#N/A,165.9214476,65.39541737,0.319363497,0.248256837,113.4590296,17176.89869,79.36234459,0.930659207,660.3860857,80.33014029
12/1/2022,1803.1,11482.45,19.84,4076.57,5.69,381.4,3.6311,4.58,2.52,6.21,1.2,3.6311,45.27,12.886,26.481,#N/A,166.7019434,63.52785271,0.314153582,0.240261442,110.2110118,16961.2918,77.55617432,0.90821441,644.6059486,80.79933983
12/2/2022,1797.63,11461.5,19.06,4071.7,5.79,384.8,3.5665,4.96,2.62,6.91,1.25,3.5665,47.67,13.556,26.481,#N/A,167.5711902,65.52310839,0.319094597,0.243944817,111.9436565,17075.10914,77.86315774,0.941780516,645.9234692,80.91670941
12/5/2022,1768.68,11239.94,20.75,3998.84,5.5,378.95,3.6405,4.66,2.52,6.14,1.14,3.6405,46,13.585,26.481,#N/A,167.4005005,64.27552809,0.319320278,0.235848685,110.3872976,16961.35179,80.20492713,0.909675536,636.8891057,81.30952115
12/6/2022,1771.04,11014.89,22.17,3941.26,5.28,381.15,3.6343,4.38,2.45,5.79,1.11,3.6343,42.41,13.5795,26.481,#N/A,167.241767,63.87774128,0.318151107,0.233443839,111.9767823,17070.51583,79.6990465,0.916091698,630.8537304,80.55735219
12/7/2022,1786.27,10958.55,22.68,3933.92,5.12,385.55,3.5952,4.22,2.42,5.37,1.06,3.5952,41.26,13.22,26.481,#N/A,166.319459,61.39224556,0.310424073,0.221083289,109.2217827,16848.25182,77.05027467,0.896561953,606.1701265,79.2364565
12/8/2022,1789.14,11082,22.29,3963.51,5.2754,388.05,3.5314,4.37,2.48,5.39,1.08,3.5314,42.81,13.3871,26.481,#N/A,166.5573687,62.88639073,0.314756723,0.224469568,111.8547516,17231.45632,78.44193253,0.92802437,621.1854649,79.75277115
12/9/2022,1797.32,11004.62,22.83,3934.38,5.2602,387.6,3.5622,4.19,2.41,5,1,3.5622,40.24,13.3775,26.481,#N/A,166.1211837,61.439751,0.31172378,0.22548421,109.656243,17136.149,76.30734074,0.909141173,610.2563798,80.96633361
12/12/2022,1781.44,11143.74,25,3990.56,5.12,379.85,3.6694,4.17,2.38,5.07,1.01,3.6694,42.6,13,26.481,#N/A,165.2948517,60.1088154,0.306651152,0.218426976,106.1778856,17195.525,76.21074314,0.91101672,587.2994061,79.22753529
12/13/2022,1810.8,11256.81,22.55,4019.65,5.1,383.95,3.5418,4.07,2.43,4.66,1.04,3.5418,38.69,13.7,26.481,#N/A,165.5051919,61.83122857,0.312269529,0.22356472,109.9911994,17774.91663,77.3870349,0.920849395,602.8926553,82.74639249
12/14/2022,1807.32,11170.89,21.14,3995.32,5.0987,387.5,3.522,4.15,2.48,4.72,1.05,3.522,40.19,13.77,26.481,#N/A,165.8988901,62.650155,0.308076676,0.220676144,109.1322544,17809.72408,75.46026207,0.903823307,605.6330237,83.90391864
12/15/2022,1776.85,10810.53,22.83,3895.75,4.7934,376.3,3.5116,4.02,2.34,4.34,0.9646,3.5116,37.98,13.2,26.481,#N/A,165.2224609,60.80950726,0.299589417,0.210391982,107.1375723,17344.05446,72.33262294,0.875643726,589.4943782,80.52891585
12/16/2022,1793.08,10705.41,22.62,3852.36,4.7,376.15,3.5193,3.8,2.23,3.88,0.9252,3.5193,36.6,12.436,26.481,#N/A,164.3930477,54.67593875,0.263165461,0.184563203,100.0010777,16606.11018,65.98976935,0.793554105,537.4179991,77.14527065
12/19/2022,1787.62,10546.03,22.42,3817.66,4.5,378.3,3.595,3.82,2.15,3.87,0.87,3.595,35.17,11.67,26.481,#N/A,163.6989329,53.69694935,0.25282329,0.173825989,98.64347866,16424.13139,63.21979016,0.772499257,526.5730429,74.52717622
12/20/2022,1817.94,10547.11,21.48,3821.62,4.55,379.75,3.6661,3.83,2.18,3.91,0.8725,3.6661,34.97,11.936,26.481,#N/A,164.2855564,55.77640333,0.259064478,0.178754031,101.9479855,16901.81694,65.77478327,0.802454027,557.9976668,75.78255682
12/21/2022,1814.39,10709.37,20.07,3878.44,4.56,380.6,3.6595,3.83,2.13,3.65,0.9005,3.6595,35.15,11.7,26.481,#N/A,163.0907599,55.94715656,0.252799063,0.17120603,100.2429656,16800.53297,65.34277726,0.792000235,550.241047,75.32869059
12/22/2022,1792.52,10476.12,21.97,3822.39,4.4536,375.15,3.6882,3.78,2.14,3.67,0.8756,3.6882,34.59,11.7826,26.481,#N/A,162.8456876,55.6148225,0.256379659,0.171366471,101.3748989,16814.22258,66.10037669,0.794428601,551.0167519,73.92164953
12/23/2022,1798.2,10497.86,20.87,3844.82,4.4195,380.3,3.7386,3.68,2.08,3.62,0.8626,3.7386,35.49,11.76,26.481,#N/A,162.7225487,54.48893907,0.259345364,0.169840211,101.8804426,16780.51698,65.73642521,0.798673777,554.0198584,75.38862993
12/27/2022,1813.69,10353.23,21.65,3829.25,4.23,383.35,3.7346,3.42,1.91,3.24,0.788,3.7346,32.65,11.594,26.481,#N/A,161.8737065,57.38480711,0.260187535,0.169721914,101.5893385,16698.91127,68.69395866,0.805882993,540.5506415,75.27014519
12/28/2022,1804.35,10213.29,22.14,3783.22,4.09,383.2,3.8453,3.29,1.89,3.145,0.8033,3.8453,32.53,11.156,26.481,#N/A,162.1710449,53.69355227,0.248292506,0.166815585,98.99453002,16536.2942,66.20532003,0.782002856,516.266085,73.54584383
12/29/2022,1814.91,10478.09,21.44,3849.28,4.305,382.4,3.8324,3.42,2.05,3.41,0.8425,3.8324,34.78,10.82,26.481,#N/A,162.0358945,54.51451972,0.243946397,0.164521436,98.32719634,16630.59316,66.72247719,0.776588062,519.6555264,73.62055891
12/30/2022,1824.02,10466.48,21.67,3839.5,4.47,381.05,3.8383,3.39,2.06,3.42,0.85,3.8383,35.39,10.8865,26.481,#N/A,162.1437656,52.72196876,0.245158001,0.167903447,96.53083831,16593.68883,67.93944706,0.759566359,522.2362843,73.30078953
1/3/2023,1839.48,10386.98,22.9,3824.14,4.5588,376.65,3.7772,3.31,1.94,3.42,0.8176,3.7772,33.6,11.3524,26.481,#N/A,162.4246497,53.02724588,0.252530981,0.183667235,99.58312309,16670.07738,75.57444596,0.779451663,504.0407301,#N/A
1/4/2023,1854.56,10458.76,22.01,3852.97,5.0974,374.05,3.7325,3.88,2.17,4.22,0.9592,3.7325,37.7,11.98,26.481,#N/A,164.4892093,56.74921521,0.267640049,0.186873428,101.4481752,16848.36604,75.36138808,0.806010861,519.9280097,#N/A
1/5/2023,1832.89,10305.24,22.46,3808.1,5.24,382.1,3.7598,4.22,2.22,3.91,0.905,3.7598,33.53,11.775,26.481,#N/A,164.5954843,55.35655375,0.268886483,0.183060472,100.9969534,16824.80018,74.22287194,0.787810447,527.1903438,#N/A
1/6/2023,1865.69,10569.29,21.13,3895.08,5.21,391.1,3.542,4.28,2.28,4.09,0.9148,3.542,33.26,11.6916,26.481,#N/A,164.1368513,56.50763246,0.278519801,0.189228958,101.5170318,16957.86227,76.0552707,0.799123569,539.3392394,#N/A
1/9/2023,1871.81,10635.65,21.97,3892.09,5.85,402.65,3.5066,4.89,2.5,4.9,1.07,3.5066,38.27,12.166,26.481,#N/A,167.3363356,61.2335101,0.316355213,0.199962163,107.0628356,17182.31985,81.68586274,0.842913887,616.4198221,#N/A
1/10/2023,1877.03,10742.63,20.58,3919.25,6.28,407.75,3.5206,5.64,2.62,5.75,1.18,3.5206,43.23,12.7395,26.481,#N/A,168.5010148,61.82679589,0.32211571,0.20359258,107.4382217,17433.91463,80.82460678,0.858199076,632.0351275,#N/A
1/11/2023,1875.69,10931.67,21.09,3969.61,6.16,416.6,3.5926,5.37,2.52,5.37,1.17,3.5926,43.79,14.5942,26.481,#N/A,167.3472743,63.78587606,0.320846426,0.208119568,109.3756297,17833.71077,84.04348054,0.890897835,635.2284727,#N/A
1/12/2023,1897.09,11001.1,18.83,3983.17,7.47,419.65,3.4109,6.15,2.8,7.03,1.43,3.4109,47.55,15.34,26.481,#N/A,170.2755802,67.80657203,0.329532942,0.212109256,119.5620971,18869.70448,85.91035252,0.913450706,653.3294336,#N/A
1/13/2023,1920.23,11079.16,18.35,3999.09,7.79,421.6,3.4052,6.02,2.95,7.68,1.58,3.4052,49.98,15.91,26.481,#N/A,171.6822223,71.17691071,0.345018908,0.220360691,124.1602263,19868.72475,86.26863567,0.930672569,686.9485549,#N/A
1/16/2023,1916.02,11079.16,19.49,3999.09,7.79,421.6,3.508,6.02,2.95,7.68,1.58,3.508,49.98,16.79,26.481,#N/A,173.5956422,80.35654355,0.349942898,0.233784757,124.0334257,21180.41195,85.81223539,1.019346516,687.7507802,#N/A
1/17/2023,1908.69,11095.11,19.36,3990.97,8.37,422.3,3.483,6.41,3.1,8.37,1.84,3.483,54.14,17.45,26.481,#N/A,174.961461,85.30356042,0.346302729,0.229980715,122.9438284,21178.2994,87.28044817,0.999788858,698.4016521,#N/A
1/18/2023,1904.11,10957.01,20.34,3928.86,7.62,423.45,3.4407,5.71,2.9,6.91,1.51,3.4407,50.21,16.086,26.481,#N/A,173.5738369,82.55653674,0.32747735,0.209433015,119.4478024,20709.6686,82.95341561,0.942592391,638.8061972,#N/A
1/19/2023,1932.24,10852.27,20.52,3898.85,7.76,423.15,3.3165,5.78,2.98,7.34,1.66,3.3165,49.42,16.136,26.481,#N/A,174.4357178,81.30422896,0.338810367,0.216942705,121.5299317,21071.83342,84.15611605,0.950879137,664.1979858,#N/A
1/20/2023,1926.08,11140.43,19.85,3972.61,8.29,425.15,3.3757,6.2,3.14,8.07,1.92,3.3757,55.16,17.3848,26.481,#N/A,175.2359658,87.46636455,0.362650045,0.239303413,127.7013655,22660.71694,90.3516509,1.022101819,715.2115859,#N/A
1/23/2023,1931.04,11364.41,19.81,4019.81,8.85,425.65,3.5001,6.48,3.36,9,1.98,3.5001,55.96,17.87,26.481,#N/A,176.9021301,86.6955848,0.375168987,0.249505971,133.4232817,22929.02489,90.07219682,0.996065057,705.4419506,#N/A
1/24/2023,1937.36,11334.27,19.2,4016.95,8.745,424.85,3.4563,6.14,3.33,8.8,1.98,3.4563,53.555,17.65,26.481,#N/A,176.5449431,79.88082459,0.358547338,0.235911192,128.1856334,22611.12688,87.04349287,0.955243041,662.273931,#N/A
1/25/2023,1946.11,11313.36,19.08,4016.22,8.6905,424.45,3.431,6.23,3.13,8.75,1.87,3.431,52.76,17.9035,26.481,#N/A,175.7227854,85.79885795,0.372963119,0.244739976,131.9122308,23109.08452,89.31547569,0.992204579,666.0499052,#N/A
1/26/2023,1929.21,11512.41,18.73,4060.43,9,426.75,3.4903,6.13,3.3,8.75,1.885,3.4903,53.02,18.19,26.481,#N/A,176.239133,88.95448096,0.37986622,0.245129521,134.0633893,23008.68948,87.49986898,1.106874034,657.5234933,#N/A
1/27/2023,1928.04,11621.71,18.51,4070.56,9.18,422.25,3.5119,6.33,3.44,8.02,1.95,3.5119,61.37,19.82,26.481,#N/A,176.317806,87.16653116,0.388694168,0.253678651,134.8228054,23070.49646,88.86701848,1.159073973,671.4124407,#N/A
1/30/2023,1923.17,11393.81,19.94,4017.77,8.57,420.2,3.5606,5.94,3.055,7.17,1.82,3.5606,56.16,20.044,26.481,#N/A,176.1120606,80.98276456,0.371842852,0.238811338,130.7253397,22799.42726,90.99118088,1.085473847,633.6658051,#N/A
1/31/2023,1928.36,11584.55,19.4,4076.6,8.88,422.6,3.5177,6.27,3.14,7.21,1.93,3.5177,58.48,19.77,26.481,#N/A,175.8343274,82.98039234,0.390736723,0.241725237,133.1443363,23130.05191,94.20893245,1.108100883,653.5311021,#N/A
2/1/2023,1950.52,11816.32,17.87,4119.21,9.48,411.1,3.5046,6.86,3.31,7.52,2.16,3.5046,65.7,20.45,26.481,#N/A,175.9651459,88.16672864,0.397487455,0.250570785,136.3613091,23727.20261,100.5850041,1.195519812,668.7356299,#N/A
2/2/2023,1912.72,12200.82,18.73,4179.76,10.08,409.1,3.456,7.49,3.89,8,2.41,3.456,81.46,21.2159,26.481,#N/A,177.8353494,88.61432578,0.398590102,0.255822573,136.6759303,23505.60484,98.84129117,1.186405624,670.909732,#N/A
2/3/2023,1864.97,12006.96,18.33,4136.48,9.37,405.65,3.3986,6.84,3.6,7.07,2.21,3.3986,74.63,21.1813,26.481,#N/A,177.1949184,90.82224874,0.404462458,0.270857561,137.9157209,23445.81318,100.0262121,1.245489241,697.6432521,#N/A
2/6/2023,1867.48,11887.45,19.43,4111.08,9.34,403.5,3.7328,6.68,3.34,7.08,2.38,3.7328,74.59,20.0103,26.481,#N/A,176.969285,84.07268638,0.381857818,0.254862506,131.3621158,22745.16504,95.94163072,1.190496221,691.4260475,#N/A
2/7/2023,1873.1,12113.79,18.66,4164,9.26,408.05,3.6411,6.6,3.34,7.1,2.17,3.6411,71.42,20.6,26.481,#N/A,176.3334638,88.8632159,0.398994011,0.278564511,136.1365243,23266.2692,100.9643034,1.267674972,789.5745206,#N/A
2/8/2023,1875.49,11910.52,19.63,4117.86,8.88,403.55,3.6964,6.52,3.22,6.81,2.15,3.6964,69.44,20.076,26.481,#N/A,176.6029276,86.95068797,0.394152885,0.289530462,131.5832931,22937.57995,99.18668024,1.307176695,779.9946801,#N/A
2/9/2023,1861.78,11789.58,20.71,4081.5,8.05,409.7,3.6945,5.65,3.01,5.95,1.83,3.6945,59.63,18.214,26.481,#N/A,175.3844284,77.79998002,0.361788123,0.253626059,126.4656038,21818.19895,91.91579384,1.229357648,708.8113101,#N/A
2/10/2023,1865.57,11718.12,20.53,4090.46,7.82,401.65,3.7814,5.51,2.77,5.92,1.68,3.7814,57.09,17.8021,26.481,#N/A,174.1954621,78.76893059,0.358177902,0.25129772,124.8519491,21620.56678,93.46266973,1.230051352,712.6913295,#N/A
2/13/2023,1853.49,11891.79,20.34,4137.29,7.63,405.75,3.811,5.47,2.81,5.85,1.62,3.811,56.4,17.3503,26.481,#N/A,173.2153399,82.30518627,0.359571469,0.243467131,123.8484392,21798.71572,91.07664572,1.185055926,769.1636764,#N/A
2/14/2023,1854.31,11960.15,18.91,4136.13,8.16,407.5,3.9105,5.9,2.85,6.72,1.79,3.9105,59.03,18.09,26.481,#N/A,175.0876547,83.08793377,0.386683178,0.253611595,126.7760371,22222.41504,95.64470432,1.258594062,739.8982899,#N/A
2/15/2023,1836.01,12070.59,18.23,4147.6,9.09,401.05,3.9518,6.66,3.11,7.95,2.04,3.9518,69.34,19.545,26.481,#N/A,177.0906441,89.12352749,0.41196669,0.272420201,134.5284214,24304.61298,102.7336263,1.328449611,758.7292113,#N/A
2/16/2023,1836.36,11855.83,20.17,4090.41,8.91,413.55,3.9092,6.36,2.95,7.21,1.98,3.9092,65.59,19.42,26.481,#N/A,178.7624015,84.63773953,0.388566349,0.257897878,128.2447732,23742.44884,99.24806705,1.374213577,706.3810684,#N/A
2/17/2023,1842.36,11787.27,20.02,4079.09,9.06,410.85,4.0337,6.59,2.99,7.7,2.01,4.0337,65.2,19.4506,26.481,#N/A,178.5390928,86.50278841,0.403761785,0.271558937,133.5314052,24607.33561,100.3979164,1.525867124,724.6937965,#N/A
2/20/2023,1841.38,11787.27,21.23,4079.09,9.06,410.85,3.9714,6.59,2.99,7.7,2.01,3.9714,65.2,20.84,26.481,#N/A,178.5390928,91.85925477,0.403218366,0.284066188,144.3095345,24797.84304,95.79478919,1.472557532,769.6084618,#N/A
2/21/2023,1835.09,11492.3,22.87,3997.34,8.49,422.55,4.0119,6.22,2.8,7.13,1.82,4.0119,62.07,20.8,26.481,#N/A,178.8678977,87.4143585,0.391687218,0.277394224,145.13751,24400.38939,93.58386922,1.381813596,779.9959524,#N/A
